date,lead_time,predicted_level_ft,global_pf,zone_id,zone_name,zone_pf,zone_vulnerability,impact_level,allocation_mode,units_allocated
2021-06-05,3d,18.35725212097168,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-05,3d,18.35725212097168,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-05,3d,18.35725212097168,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-05,3d,18.35725212097168,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-06,3d,18.227509770240086,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-06,3d,18.227509770240086,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-06,3d,18.227509770240086,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-06,3d,18.227509770240086,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-06,3d,18.227509770240086,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-06,3d,18.227509770240086,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-07,3d,18.363140412966324,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-07,3d,18.363140412966324,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-07,3d,18.363140412966324,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-07,3d,18.363140412966324,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-07,3d,18.363140412966324,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-07,3d,18.363140412966324,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-08,3d,17.928014755249023,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-08,3d,17.928014755249023,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-08,3d,17.928014755249023,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-08,3d,17.928014755249023,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-08,3d,17.928014755249023,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-08,3d,17.928014755249023,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-09,3d,18.081701278686523,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-09,3d,18.081701278686523,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-09,3d,18.081701278686523,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-09,3d,18.081701278686523,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-09,3d,18.081701278686523,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-09,3d,18.081701278686523,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-10,3d,17.657381057739258,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-10,3d,17.657381057739258,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-10,3d,17.657381057739258,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-10,3d,17.657381057739258,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-10,3d,17.657381057739258,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-10,3d,17.657381057739258,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-11,3d,16.892343521118164,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-11,3d,16.892343521118164,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-11,3d,16.892343521118164,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-11,3d,16.892343521118164,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-11,3d,16.892343521118164,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-11,3d,16.892343521118164,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-12,3d,16.900909423828125,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-12,3d,16.900909423828125,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-12,3d,16.900909423828125,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-12,3d,16.900909423828125,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-12,3d,16.900909423828125,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-12,3d,16.900909423828125,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-13,3d,15.977429389953612,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-13,3d,15.977429389953612,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-13,3d,15.977429389953612,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-13,3d,15.977429389953612,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-13,3d,15.977429389953612,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-13,3d,15.977429389953612,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-14,3d,15.580414772033691,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-14,3d,15.580414772033691,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-14,3d,15.580414772033691,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-14,3d,15.580414772033691,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-14,3d,15.580414772033691,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-14,3d,15.580414772033691,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-15,3d,15.430328369140623,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-15,3d,15.430328369140623,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-15,3d,15.430328369140623,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-15,3d,15.430328369140623,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-15,3d,15.430328369140623,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-15,3d,15.430328369140623,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-16,3d,14.452401161193848,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-16,3d,14.452401161193848,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-16,3d,14.452401161193848,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-16,3d,14.452401161193848,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-16,3d,14.452401161193848,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-16,3d,14.452401161193848,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-17,3d,14.19935417175293,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-17,3d,14.19935417175293,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-17,3d,14.19935417175293,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-17,3d,14.19935417175293,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-17,3d,14.19935417175293,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-17,3d,14.19935417175293,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-18,3d,13.226433753967283,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-18,3d,13.226433753967283,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-18,3d,13.226433753967283,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-18,3d,13.226433753967283,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-18,3d,13.226433753967283,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-18,3d,13.226433753967283,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-19,3d,13.46365451812744,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-19,3d,13.46365451812744,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-19,3d,13.46365451812744,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-19,3d,13.46365451812744,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-19,3d,13.46365451812744,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-19,3d,13.46365451812744,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-20,3d,13.305316925048828,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-20,3d,13.305316925048828,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-20,3d,13.305316925048828,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-20,3d,13.305316925048828,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-20,3d,13.305316925048828,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-20,3d,13.305316925048828,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-21,3d,15.11771297454834,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-21,3d,15.11771297454834,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-21,3d,15.11771297454834,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-21,3d,15.11771297454834,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-21,3d,15.11771297454834,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-21,3d,15.11771297454834,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-22,3d,15.29990005493164,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-22,3d,15.29990005493164,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-22,3d,15.29990005493164,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-22,3d,15.29990005493164,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-22,3d,15.29990005493164,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-22,3d,15.29990005493164,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-23,3d,12.816105842590332,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-23,3d,12.816105842590332,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-23,3d,12.816105842590332,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-23,3d,12.816105842590332,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-23,3d,12.816105842590332,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-23,3d,12.816105842590332,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-24,3d,11.98538303375244,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-24,3d,11.98538303375244,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-24,3d,11.98538303375244,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-24,3d,11.98538303375244,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-24,3d,11.98538303375244,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-24,3d,11.98538303375244,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-25,3d,19.117366790771484,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-06-25,3d,19.117366790771484,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-06-25,3d,19.117366790771484,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-06-25,3d,19.117366790771484,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-06-25,3d,19.117366790771484,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-06-25,3d,19.117366790771484,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-06-26,3d,28.066665649414062,0.0553,Z1N,North Riverfront Floodplain,0.0553,0.828,NORMAL,CRISP,4
2021-06-26,3d,28.066665649414062,0.0553,Z1S,South Riverfront Floodplain,0.0544,0.8325,NORMAL,CRISP,4
2021-06-26,3d,28.066665649414062,0.0553,Z2,Central Business & Medical Core,0.0488,0.7975,NORMAL,CRISP,3
2021-06-26,3d,28.066665649414062,0.0553,Z3,Inland South Residential Plateau,0.0389,0.48,NORMAL,CRISP,3
2021-06-26,3d,28.066665649414062,0.0553,Z4,Inland North Residential Plateau,0.0403,0.53,NORMAL,CRISP,3
2021-06-26,3d,28.066665649414062,0.0553,ZC,Central / Special ZIPs,0.0474,0.475,NORMAL,CRISP,3
2021-06-27,3d,28.43639373779297,0.0845,Z1N,North Riverfront Floodplain,0.0845,0.828,NORMAL,CRISP,4
2021-06-27,3d,28.43639373779297,0.0845,Z1S,South Riverfront Floodplain,0.0833,0.8325,NORMAL,CRISP,4
2021-06-27,3d,28.43639373779297,0.0845,Z2,Central Business & Medical Core,0.0746,0.7975,NORMAL,CRISP,3
2021-06-27,3d,28.43639373779297,0.0845,Z3,Inland South Residential Plateau,0.0595,0.48,NORMAL,CRISP,3
2021-06-27,3d,28.43639373779297,0.0845,Z4,Inland North Residential Plateau,0.0617,0.53,NORMAL,CRISP,3
2021-06-27,3d,28.43639373779297,0.0845,ZC,Central / Special ZIPs,0.0725,0.475,NORMAL,CRISP,3
2021-06-28,3d,29.10796285226079,0.1377,Z1N,North Riverfront Floodplain,0.1377,0.828,NORMAL,CRISP,4
2021-06-28,3d,29.10796285226079,0.1377,Z1S,South Riverfront Floodplain,0.1356,0.8325,NORMAL,CRISP,4
2021-06-28,3d,29.10796285226079,0.1377,Z2,Central Business & Medical Core,0.1216,0.7975,NORMAL,CRISP,3
2021-06-28,3d,29.10796285226079,0.1377,Z3,Inland South Residential Plateau,0.097,0.48,NORMAL,CRISP,3
2021-06-28,3d,29.10796285226079,0.1377,Z4,Inland North Residential Plateau,0.1005,0.53,NORMAL,CRISP,3
2021-06-28,3d,29.10796285226079,0.1377,ZC,Central / Special ZIPs,0.118,0.475,NORMAL,CRISP,3
2021-06-29,3d,39.650226607828074,0.9723,Z1N,North Riverfront Floodplain,0.9723,0.828,CRITICAL,CRISP,6
2021-06-29,3d,39.650226607828074,0.9723,Z1S,South Riverfront Floodplain,0.9574,0.8325,WARNING,CRISP,5
2021-06-29,3d,39.650226607828074,0.9723,Z2,Central Business & Medical Core,0.8582,0.7975,WARNING,CRISP,5
2021-06-29,3d,39.650226607828074,0.9723,Z3,Inland South Residential Plateau,0.6846,0.48,ADVISORY,CRISP,1
2021-06-29,3d,39.650226607828074,0.9723,Z4,Inland North Residential Plateau,0.7094,0.53,ADVISORY,CRISP,1
2021-06-29,3d,39.650226607828074,0.9723,ZC,Central / Special ZIPs,0.8334,0.475,ADVISORY,CRISP,2
2021-06-30,3d,32.43711832902959,0.4013,Z1N,North Riverfront Floodplain,0.4013,0.828,ADVISORY,CRISP,5
2021-06-30,3d,32.43711832902959,0.4013,Z1S,South Riverfront Floodplain,0.3951,0.8325,ADVISORY,CRISP,5
2021-06-30,3d,32.43711832902959,0.4013,Z2,Central Business & Medical Core,0.3542,0.7975,NORMAL,CRISP,3
2021-06-30,3d,32.43711832902959,0.4013,Z3,Inland South Residential Plateau,0.2825,0.48,NORMAL,CRISP,2
2021-06-30,3d,32.43711832902959,0.4013,Z4,Inland North Residential Plateau,0.2928,0.53,NORMAL,CRISP,2
2021-06-30,3d,32.43711832902959,0.4013,ZC,Central / Special ZIPs,0.3439,0.475,NORMAL,CRISP,3
2021-07-01,3d,32.62787150729546,0.4164,Z1N,North Riverfront Floodplain,0.4164,0.828,ADVISORY,CRISP,5
2021-07-01,3d,32.62787150729546,0.4164,Z1S,South Riverfront Floodplain,0.41,0.8325,ADVISORY,CRISP,5
2021-07-01,3d,32.62787150729546,0.4164,Z2,Central Business & Medical Core,0.3675,0.7975,NORMAL,CRISP,3
2021-07-01,3d,32.62787150729546,0.4164,Z3,Inland South Residential Plateau,0.2932,0.48,NORMAL,CRISP,2
2021-07-01,3d,32.62787150729546,0.4164,Z4,Inland North Residential Plateau,0.3038,0.53,NORMAL,CRISP,2
2021-07-01,3d,32.62787150729546,0.4164,ZC,Central / Special ZIPs,0.3569,0.475,NORMAL,CRISP,3
2021-07-02,3d,32.64805955419714,0.418,Z1N,North Riverfront Floodplain,0.418,0.828,ADVISORY,CRISP,5
2021-07-02,3d,32.64805955419714,0.418,Z1S,South Riverfront Floodplain,0.4116,0.8325,ADVISORY,CRISP,5
2021-07-02,3d,32.64805955419714,0.418,Z2,Central Business & Medical Core,0.3689,0.7975,NORMAL,CRISP,3
2021-07-02,3d,32.64805955419714,0.418,Z3,Inland South Residential Plateau,0.2943,0.48,NORMAL,CRISP,2
2021-07-02,3d,32.64805955419714,0.418,Z4,Inland North Residential Plateau,0.3049,0.53,NORMAL,CRISP,2
2021-07-02,3d,32.64805955419714,0.418,ZC,Central / Special ZIPs,0.3583,0.475,NORMAL,CRISP,3
2021-07-03,3d,30.17682511586924,0.2223,Z1N,North Riverfront Floodplain,0.2223,0.828,NORMAL,CRISP,4
2021-07-03,3d,30.17682511586924,0.2223,Z1S,South Riverfront Floodplain,0.2189,0.8325,NORMAL,CRISP,4
2021-07-03,3d,30.17682511586924,0.2223,Z2,Central Business & Medical Core,0.1962,0.7975,NORMAL,CRISP,3
2021-07-03,3d,30.17682511586924,0.2223,Z3,Inland South Residential Plateau,0.1565,0.48,NORMAL,CRISP,3
2021-07-03,3d,30.17682511586924,0.2223,Z4,Inland North Residential Plateau,0.1622,0.53,NORMAL,CRISP,3
2021-07-03,3d,30.17682511586924,0.2223,ZC,Central / Special ZIPs,0.1906,0.475,NORMAL,CRISP,3
2021-07-04,3d,27.608389392535734,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-07-04,3d,27.608389392535734,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-07-04,3d,27.608389392535734,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-07-04,3d,27.608389392535734,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-07-04,3d,27.608389392535734,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-07-04,3d,27.608389392535734,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-07-05,3d,26.097070693969727,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-07-05,3d,26.097070693969727,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-07-05,3d,26.097070693969727,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-07-05,3d,26.097070693969727,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-07-05,3d,26.097070693969727,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-07-05,3d,26.097070693969727,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-07-06,3d,24.968446731567383,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-07-06,3d,24.968446731567383,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-07-06,3d,24.968446731567383,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-07-06,3d,24.968446731567383,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-07-06,3d,24.968446731567383,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-07-06,3d,24.968446731567383,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-07-07,3d,22.1113195098365,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-07-07,3d,22.1113195098365,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-07-07,3d,22.1113195098365,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-07-07,3d,22.1113195098365,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-07-07,3d,22.1113195098365,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-07-07,3d,22.1113195098365,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-07-08,3d,20.6718692779541,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-07-08,3d,20.6718692779541,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-07-08,3d,20.6718692779541,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-07-08,3d,20.6718692779541,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-07-08,3d,20.6718692779541,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-07-08,3d,20.6718692779541,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-07-09,3d,19.660350799560547,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-07-09,3d,19.660350799560547,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-07-09,3d,19.660350799560547,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-07-09,3d,19.660350799560547,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-07-09,3d,19.660350799560547,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-07-09,3d,19.660350799560547,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-07-10,3d,18.411603927612305,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-07-10,3d,18.411603927612305,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-07-10,3d,18.411603927612305,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-07-10,3d,18.411603927612305,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-07-10,3d,18.411603927612305,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-07-10,3d,18.411603927612305,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-07-11,3d,19.905244827270508,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-07-11,3d,19.905244827270508,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-07-11,3d,19.905244827270508,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-07-11,3d,19.905244827270508,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-07-11,3d,19.905244827270508,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-07-11,3d,19.905244827270508,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-07-12,3d,21.679882107059314,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-07-12,3d,21.679882107059314,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-07-12,3d,21.679882107059314,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-07-12,3d,21.679882107059314,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
2021-07-12,3d,21.679882107059314,0.05,Z4,Inland North Residential Plateau,0.0365,0.53,NORMAL,CRISP,3
2021-07-12,3d,21.679882107059314,0.05,ZC,Central / Special ZIPs,0.0429,0.475,NORMAL,CRISP,3
2021-07-13,3d,24.54414939880371,0.05,Z1N,North Riverfront Floodplain,0.05,0.828,NORMAL,CRISP,4
2021-07-13,3d,24.54414939880371,0.05,Z1S,South Riverfront Floodplain,0.0492,0.8325,NORMAL,CRISP,4
2021-07-13,3d,24.54414939880371,0.05,Z2,Central Business & Medical Core,0.0441,0.7975,NORMAL,CRISP,3
2021-07-13,3d,24.54414939880371,0.05,Z3,Inland South Residential Plateau,0.0352,0.48,NORMAL,CRISP,3
